Month,Day,Year,Covid,Day of Week,Holiday,Season,Previous Year Sales,Label
7,1,2021,1,Thursday,0,Summer,5,16
7,2,2021,1,Friday,0,Summer,1,7
7,3,2021,1,Saturday,0,Summer,13,9
7,4,2021,1,Sunday,0,Summer,4,1
7,5,2021,1,Monday,0,Summer,2,10
7,6,2021,1,Tuesday,0,Summer,13,11
7,7,2021,1,Wednesday,0,Summer,9,10
7,8,2021,1,Thursday,0,Summer,11,8
7,9,2021,1,Friday,0,Summer,7,6
7,10,2021,1,Saturday,0,Summer,12,9
7,11,2021,1,Sunday,0,Summer,3,10
7,12,2021,1,Monday,0,Summer,10,11
7,13,2021,1,Tuesday,0,Summer,12,6
7,14,2021,1,Wednesday,0,Summer,13,6
7,15,2021,1,Thursday,0,Summer,11,5
7,16,2021,1,Friday,0,Summer,7,4
7,17,2021,1,Saturday,0,Summer,11,5
7,18,2021,1,Sunday,0,Summer,5,12
7,19,2021,1,Monday,0,Summer,3,10
7,20,2021,1,Tuesday,0,Summer,5,16
7,21,2021,1,Wednesday,0,Summer,10,6
7,22,2021,1,Thursday,0,Summer,4,10
7,23,2021,1,Friday,0,Summer,16,10
7,24,2021,1,Saturday,0,Summer,22,6
7,25,2021,1,Sunday,0,Summer,13,8
7,26,2021,1,Monday,0,Summer,8,9
7,27,2021,1,Tuesday,0,Summer,15,11
7,28,2021,1,Wednesday,0,Summer,12,12
7,29,2021,1,Thursday,0,Summer,15,12
7,30,2021,1,Friday,0,Summer,9,6
7,31,2021,1,Saturday,0,Summer,11,10
8,1,2021,0,Sunday,0,Summer,8,11
8,2,2021,0,Monday,0,Summer,11,8
8,3,2021,0,Tuesday,0,Summer,8,11
8,4,2021,0,Wednesday,0,Summer,17,7
8,5,2021,0,Thursday,0,Summer,9,12
8,6,2021,0,Friday,0,Summer,7,8
8,7,2021,0,Saturday,0,Summer,3,10
8,8,2021,0,Sunday,0,Summer,8,8
8,9,2021,0,Monday,0,Summer,26,17
8,10,2021,0,Tuesday,0,Summer,9,13
8,11,2021,0,Wednesday,0,Summer,7,16
8,12,2021,0,Thursday,0,Summer,10,7
8,13,2021,0,Friday,0,Summer,5,7
8,14,2021,0,Saturday,0,Summer,10,14
8,15,2021,0,Sunday,0,Summer,6,12
8,16,2021,0,Monday,0,Summer,4,11
8,17,2021,0,Tuesday,0,Summer,14,11
8,18,2021,0,Wednesday,0,Summer,5,7
8,19,2021,0,Thursday,0,Summer,21,6
8,20,2021,0,Friday,0,Summer,8,11
8,21,2021,0,Saturday,0,Summer,6,4
8,22,2021,0,Sunday,0,Summer,5,9
8,23,2021,0,Monday,0,Summer,4,9
8,24,2021,0,Tuesday,0,Summer,28,11
8,25,2021,0,Wednesday,0,Summer,4,5
8,26,2021,0,Thursday,0,Summer,22,6
8,27,2021,0,Friday,0,Summer,11,2
8,28,2021,0,Saturday,0,Summer,12,10
8,29,2021,0,Sunday,0,Summer,0,6
8,30,2021,0,Monday,0,Summer,32,8
8,31,2021,0,Tuesday,0,Summer,6,12
9,1,2021,0,Wednesday,1,Summer,21,17
9,2,2021,0,Thursday,1,Summer,7,10
9,3,2021,0,Friday,1,Summer,13,4
9,4,2021,0,Saturday,1,Summer,8,13
9,5,2021,0,Sunday,1,Summer,3,9
9,6,2021,0,Monday,1,Summer,1,5
9,7,2021,0,Tuesday,1,Summer,16,17
9,8,2021,0,Wednesday,1,Summer,2,11
9,9,2021,0,Thursday,1,Summer,12,10
9,10,2021,0,Friday,1,Summer,7,10
9,11,2021,0,Saturday,1,Summer,19,4
9,12,2021,0,Sunday,1,Summer,47,8
9,13,2021,0,Monday,1,Summer,25,11
9,14,2021,0,Tuesday,1,Summer,17,16
9,15,2021,0,Wednesday,1,Summer,24,16
9,16,2021,0,Thursday,1,Summer,18,12
9,17,2021,0,Friday,1,Summer,24,9
9,18,2021,0,Saturday,1,Summer,9,16
9,19,2021,0,Sunday,1,Summer,9,13
9,20,2021,0,Monday,1,Summer,14,23
9,21,2021,0,Tuesday,1,Summer,30,17
9,22,2021,0,Wednesday,1,Summer,41,12
9,23,2021,0,Thursday,1,Summer,29,8
9,24,2021,0,Friday,1,Fall,27,10
9,25,2021,0,Saturday,1,Fall,21,10
9,26,2021,0,Sunday,1,Fall,20,6
9,27,2021,0,Monday,1,Fall,10,19
9,28,2021,0,Tuesday,1,Fall,32,21
9,29,2021,0,Wednesday,1,Fall,36,15
9,30,2021,0,Thursday,1,Fall,19,13
10,1,2021,0,Friday,1,Fall,24,8
10,2,2021,0,Saturday,1,Fall,23,11
10,3,2021,0,Sunday,1,Fall,15,12
10,4,2021,0,Monday,1,Fall,19,21
10,5,2021,0,Tuesday,1,Fall,20,21
10,6,2021,0,Wednesday,1,Fall,19,20
10,7,2021,0,Thursday,1,Fall,22,20
10,8,2021,0,Friday,1,Fall,28,12
10,9,2021,0,Saturday,1,Fall,13,10
10,10,2021,0,Sunday,1,Fall,22,16
10,11,2021,0,Monday,1,Fall,11,18
10,12,2021,0,Tuesday,1,Fall,12,19
10,13,2021,0,Wednesday,1,Fall,15,9
10,14,2021,0,Thursday,1,Fall,24,16
10,15,2021,0,Friday,1,Fall,16,21
10,16,2021,0,Saturday,1,Fall,15,19
10,17,2021,0,Sunday,1,Fall,28,17
10,18,2021,0,Monday,1,Fall,23,22
10,19,2021,0,Tuesday,1,Fall,31,15
10,20,2021,0,Wednesday,1,Fall,19,24
10,21,2021,0,Thursday,1,Fall,26,17
10,22,2021,0,Friday,1,Fall,23,14
10,23,2021,0,Saturday,1,Fall,25,15
10,24,2021,0,Sunday,1,Fall,20,11
10,25,2021,0,Monday,1,Fall,20,26
10,26,2021,0,Tuesday,1,Fall,26,25
10,27,2021,0,Wednesday,1,Fall,29,15
10,28,2021,0,Thursday,1,Fall,36,15
10,29,2021,0,Friday,1,Fall,22,18
10,30,2021,0,Saturday,1,Fall,21,20
10,31,2021,0,Sunday,1,Fall,15,23
11,1,2021,0,Monday,1,Fall,23,26
11,2,2021,0,Tuesday,1,Fall,27,32
11,3,2021,0,Wednesday,1,Fall,29,23
11,4,2021,0,Thursday,1,Fall,25,24
11,5,2021,0,Friday,1,Fall,28,20
11,6,2021,0,Saturday,1,Fall,27,12
11,7,2021,0,Sunday,1,Fall,20,19
11,8,2021,0,Monday,1,Fall,41,44
11,9,2021,0,Tuesday,1,Fall,58,26
11,10,2021,0,Wednesday,1,Fall,56,24
11,11,2021,0,Thursday,1,Fall,41,17
11,12,2021,0,Friday,1,Fall,43,11
11,13,2021,0,Saturday,1,Fall,38,12
11,14,2021,0,Sunday,1,Fall,28,24
11,15,2021,0,Monday,1,Fall,29,30
11,16,2021,0,Tuesday,1,Fall,34,36
11,17,2021,0,Wednesday,1,Fall,57,36
11,18,2021,0,Thursday,1,Fall,43,33
11,19,2021,0,Friday,1,Fall,67,24
11,20,2021,0,Saturday,1,Fall,45,30
11,21,2021,0,Sunday,1,Fall,48,24
11,22,2021,0,Monday,1,Fall,41,45
11,23,2021,0,Tuesday,1,Fall,37,29
11,24,2021,0,Wednesday,1,Fall,49,27
11,25,2021,0,Thursday,1,Fall,47,10
11,26,2021,0,Friday,1,Fall,11,23
11,27,2021,0,Saturday,1,Fall,57,22
11,28,2021,0,Sunday,1,Fall,49,24
11,29,2021,0,Monday,1,Fall,47,27
11,30,2021,0,Tuesday,1,Fall,55,22
12,1,2021,0,Wednesday,1,Fall,37,26
12,2,2021,0,Thursday,1,Fall,44,22
12,3,2021,0,Friday,1,Fall,62,27
12,4,2021,0,Saturday,1,Fall,51,14
12,5,2021,0,Sunday,1,Fall,58,29
12,6,2021,0,Monday,1,Fall,39,29
12,7,2021,0,Tuesday,1,Fall,45,11
12,8,2021,0,Wednesday,1,Fall,53,22
12,9,2021,0,Thursday,1,Fall,57,18
12,10,2021,0,Friday,1,Fall,43,16
12,11,2021,0,Saturday,1,Fall,31,25
12,12,2021,0,Sunday,1,Fall,26,27
12,13,2021,0,Monday,1,Fall,24,35
12,14,2021,0,Tuesday,1,Fall,48,25
12,15,2021,0,Wednesday,1,Fall,61,28
12,16,2021,0,Thursday,1,Fall,62,11
12,17,2021,0,Friday,1,Fall,44,16
12,18,2021,0,Saturday,1,Fall,39,13
12,19,2021,0,Sunday,1,Fall,35,8
12,20,2021,0,Monday,1,Fall,39,23
12,21,2021,0,Tuesday,1,Fall,27,16
12,22,2021,0,Wednesday,1,Winter,24,17
12,23,2021,0,Thursday,1,Winter,10,12
12,24,2021,0,Friday,1,Winter,4,1
12,25,2021,0,Saturday,1,Winter,0,0
12,26,2021,0,Sunday,1,Winter,14,16
12,27,2021,0,Monday,1,Winter,9,22
12,28,2021,0,Tuesday,1,Winter,7,19
12,29,2021,0,Wednesday,1,Winter,16,20
12,30,2021,0,Thursday,1,Winter,38,16
12,31,2021,0,Friday,1,Winter,19,2
1,1,2022,0,Saturday,0,Winter,1,3
1,2,2022,0,Sunday,0,Winter,24,18
1,3,2022,0,Monday,0,Winter,12,27
1,4,2022,0,Tuesday,0,Winter,16,9
1,5,2022,0,Wednesday,0,Winter,12,17
1,6,2022,0,Thursday,0,Winter,12,13
1,7,2022,0,Friday,0,Winter,23,9
1,8,2022,0,Saturday,0,Winter,20,15
1,9,2022,0,Sunday,0,Winter,26,12
1,10,2022,0,Monday,0,Winter,27,22
1,11,2022,0,Tuesday,0,Winter,42,12
1,12,2022,0,Wednesday,0,Winter,34,11
1,13,2022,0,Thursday,0,Winter,39,9
1,14,2022,0,Friday,0,Winter,16,11
1,15,2022,0,Saturday,0,Winter,22,7
1,16,2022,0,Sunday,0,Winter,22,4
1,17,2022,0,Monday,0,Winter,29,18
1,18,2022,0,Tuesday,0,Winter,23,10
1,19,2022,0,Wednesday,0,Winter,21,16
1,20,2022,0,Thursday,0,Winter,39,7
1,21,2022,0,Friday,0,Winter,35,11
1,22,2022,0,Saturday,0,Winter,24,8
1,23,2022,0,Sunday,0,Winter,16,6
1,24,2022,0,Monday,0,Winter,20,10
1,25,2022,0,Tuesday,0,Winter,33,8
1,26,2022,0,Wednesday,0,Winter,33,13
1,27,2022,0,Thursday,0,Winter,28,10
1,28,2022,0,Friday,0,Winter,19,8
1,29,2022,0,Saturday,0,Winter,21,3
1,30,2022,0,Sunday,0,Winter,18,13
1,31,2022,0,Monday,0,Winter,18,11
2,1,2022,0,Tuesday,0,Winter,32,7
2,2,2022,0,Wednesday,0,Winter,28,8
2,3,2022,0,Thursday,0,Winter,27,8
2,4,2022,0,Friday,0,Winter,24,9
2,5,2022,0,Saturday,0,Winter,24,7
2,6,2022,0,Sunday,0,Winter,17,16
2,7,2022,0,Monday,0,Winter,20,10
2,8,2022,0,Tuesday,0,Winter,15,9
2,9,2022,0,Wednesday,0,Winter,16,9
2,10,2022,0,Thursday,0,Winter,25,7
2,11,2022,0,Friday,0,Winter,17,8
2,12,2022,0,Saturday,0,Winter,20,7
2,13,2022,0,Sunday,0,Winter,11,8
2,14,2022,0,Monday,0,Winter,17,7
2,15,2022,0,Tuesday,0,Winter,14,4
2,16,2022,0,Wednesday,0,Winter,12,8
2,17,2022,0,Thursday,0,Winter,24,10
2,18,2022,0,Friday,0,Winter,14,7
2,19,2022,0,Saturday,0,Winter,14,6
2,20,2022,0,Sunday,0,Winter,19,10
2,21,2022,0,Monday,0,Winter,20,10
2,22,2022,0,Tuesday,0,Winter,17,12
2,23,2022,0,Wednesday,0,Winter,14,12
2,24,2022,0,Thursday,0,Winter,8,6
2,25,2022,0,Friday,0,Winter,10,8
2,26,2022,0,Saturday,0,Winter,5,3
2,27,2022,0,Sunday,0,Winter,11,11
2,28,2022,0,Monday,0,Winter,7,16
3,1,2022,0,Tuesday,0,Winter,8,6
3,2,2022,0,Wednesday,0,Winter,7,8
3,3,2022,0,Thursday,0,Winter,10,11
3,4,2022,0,Friday,0,Winter,7,13
3,5,2022,0,Saturday,0,Winter,9,7
3,6,2022,0,Sunday,0,Winter,8,5
3,7,2022,0,Monday,0,Winter,13,7
3,8,2022,0,Tuesday,0,Winter,10,11
3,9,2022,0,Wednesday,0,Winter,13,10
3,10,2022,0,Thursday,0,Winter,13,2
3,11,2022,0,Friday,0,Winter,12,5
3,12,2022,0,Saturday,0,Winter,8,3
3,13,2022,0,Sunday,0,Winter,8,5
3,14,2022,0,Monday,0,Winter,9,7
3,15,2022,0,Tuesday,0,Winter,14,8
3,16,2022,0,Wednesday,0,Winter,6,10
3,17,2022,0,Thursday,0,Winter,7,5
3,18,2022,0,Friday,0,Winter,19,11
3,19,2022,0,Saturday,0,Winter,16,7
3,20,2022,0,Sunday,0,Winter,10,10
3,21,2022,0,Monday,0,Spring,15,11
3,22,2022,0,Tuesday,0,Spring,12,11
3,23,2022,0,Wednesday,0,Spring,11,5
3,24,2022,0,Thursday,0,Spring,14,8
3,25,2022,0,Friday,0,Spring,15,2
3,26,2022,0,Saturday,0,Spring,19,5
3,27,2022,0,Sunday,0,Spring,13,4
3,28,2022,0,Monday,0,Spring,10,4
3,29,2022,0,Tuesday,0,Spring,31,10
3,30,2022,0,Wednesday,0,Spring,14,7
3,31,2022,0,Thursday,0,Spring,19,11
4,1,2022,0,Friday,0,Spring,15,9
4,2,2022,0,Saturday,0,Spring,23,6
4,3,2022,0,Sunday,0,Spring,14,7
4,4,2022,0,Monday,0,Spring,22,9
4,5,2022,0,Tuesday,0,Spring,22,8
4,6,2022,0,Wednesday,0,Spring,20,8
4,7,2022,0,Thursday,0,Spring,18,12
4,8,2022,0,Friday,0,Spring,22,9
4,9,2022,0,Saturday,0,Spring,9,4
4,10,2022,0,Sunday,0,Spring,13,10
4,11,2022,0,Monday,0,Spring,20,11
4,12,2022,0,Tuesday,0,Spring,30,10
4,13,2022,0,Wednesday,0,Spring,23,9
4,14,2022,0,Thursday,0,Spring,18,5
4,15,2022,0,Friday,0,Spring,17,7
4,16,2022,0,Saturday,0,Spring,28,7
4,17,2022,0,Sunday,0,Spring,24,6
4,18,2022,0,Monday,0,Spring,21,5
4,19,2022,0,Tuesday,0,Spring,20,9
4,20,2022,0,Wednesday,0,Spring,30,9
4,21,2022,0,Thursday,0,Spring,29,8
4,22,2022,0,Friday,0,Spring,20,6
4,23,2022,0,Saturday,0,Spring,23,4
4,24,2022,0,Sunday,0,Spring,14,2
4,25,2022,0,Monday,0,Spring,15,6
4,26,2022,0,Tuesday,0,Spring,23,8
4,27,2022,0,Wednesday,0,Spring,29,2
4,28,2022,0,Thursday,0,Spring,20,7
4,29,2022,0,Friday,0,Spring,19,8
4,30,2022,0,Saturday,0,Spring,9,5
5,1,2022,0,Sunday,0,Spring,9,5
5,2,2022,0,Monday,0,Spring,8,7
5,3,2022,0,Tuesday,0,Spring,13,8
5,4,2022,0,Wednesday,0,Spring,12,9
5,5,2022,0,Thursday,0,Spring,25,5
5,6,2022,0,Friday,0,Spring,12,4
5,7,2022,0,Saturday,0,Spring,18,5
5,8,2022,0,Sunday,0,Spring,16,2
5,9,2022,0,Monday,0,Spring,11,15
5,10,2022,0,Tuesday,0,Spring,13,5
5,11,2022,0,Wednesday,0,Spring,19,3
5,12,2022,0,Thursday,0,Spring,10,4
5,13,2022,0,Friday,0,Spring,8,4
5,14,2022,0,Saturday,0,Spring,10,3
5,15,2022,0,Sunday,0,Spring,9,4
5,16,2022,0,Monday,0,Spring,10,4
5,17,2022,0,Tuesday,0,Spring,12,8
5,18,2022,0,Wednesday,0,Spring,12,3
5,19,2022,0,Thursday,0,Spring,13,7
5,20,2022,0,Friday,0,Spring,5,4
5,21,2022,0,Saturday,0,Spring,9,8
5,22,2022,0,Sunday,0,Spring,3,5
5,23,2022,0,Monday,0,Spring,11,7
5,24,2022,0,Tuesday,0,Spring,12,4
5,25,2022,0,Wednesday,0,Spring,7,2
5,26,2022,0,Thursday,0,Spring,9,1
5,27,2022,0,Friday,0,Spring,12,4
5,28,2022,0,Saturday,0,Spring,8,1
5,29,2022,0,Sunday,0,Spring,12,3
5,30,2022,0,Monday,0,Spring,10,2
5,31,2022,0,Tuesday,0,Spring,7,1
6,1,2022,0,Wednesday,0,Spring,13,6
6,2,2022,0,Thursday,0,Spring,10,0
6,3,2022,0,Friday,0,Spring,3,2
6,4,2022,0,Saturday,0,Spring,4,0
6,5,2022,0,Sunday,0,Spring,9,6
6,6,2022,0,Monday,0,Spring,13,5
6,7,2022,0,Tuesday,0,Spring,11,2
6,8,2022,0,Wednesday,0,Spring,10,3
6,9,2022,0,Thursday,0,Spring,8,2
6,10,2022,0,Friday,0,Spring,10,2
6,11,2022,0,Saturday,0,Spring,8,5
6,12,2022,0,Sunday,0,Spring,9,2
6,13,2022,0,Monday,0,Spring,9,5
6,14,2022,0,Tuesday,0,Spring,9,2
6,15,2022,0,Wednesday,0,Spring,11,5
6,16,2022,0,Thursday,0,Spring,6,3
6,17,2022,0,Friday,0,Spring,10,7
6,18,2022,0,Saturday,0,Spring,9,4
6,19,2022,0,Sunday,0,Spring,2,5
6,20,2022,0,Monday,0,Spring,13,4
6,21,2022,0,Tuesday,0,Spring,19,8
6,22,2022,0,Wednesday,0,Summer,7,1
6,23,2022,0,Thursday,0,Summer,7,1
6,24,2022,0,Friday,0,Summer,13,2
6,25,2022,0,Saturday,0,Summer,9,4
6,26,2022,0,Sunday,0,Summer,6,4
6,27,2022,0,Monday,0,Summer,8,6
6,28,2022,0,Tuesday,0,Summer,9,1
6,29,2022,0,Wednesday,0,Summer,9,4
6,30,2022,0,Thursday,0,Summer,10,4
7,1,2022,0,Friday,0,Summer,16,0
7,2,2022,0,Saturday,0,Summer,7,1
7,3,2022,0,Sunday,0,Summer,9,1
7,4,2022,0,Monday,0,Summer,1,2
7,5,2022,0,Tuesday,0,Summer,10,3
7,6,2022,0,Wednesday,0,Summer,11,3
7,7,2022,0,Thursday,0,Summer,10,2
7,8,2022,0,Friday,0,Summer,8,3
7,9,2022,0,Saturday,0,Summer,6,3
7,10,2022,0,Sunday,0,Summer,9,5
7,11,2022,0,Monday,0,Summer,10,6
7,12,2022,0,Tuesday,0,Summer,11,8
7,13,2022,0,Wednesday,0,Summer,6,4
7,14,2022,0,Thursday,0,Summer,6,1
7,15,2022,0,Friday,0,Summer,5,3
7,16,2022,0,Saturday,0,Summer,4,2
7,17,2022,0,Sunday,0,Summer,5,4
7,18,2022,0,Monday,0,Summer,12,3
7,19,2022,0,Tuesday,0,Summer,10,5
7,20,2022,0,Wednesday,0,Summer,16,3
7,21,2022,0,Thursday,0,Summer,6,5
7,22,2022,0,Friday,0,Summer,10,3
7,23,2022,0,Saturday,0,Summer,10,2
7,24,2022,0,Sunday,0,Summer,6,5
7,25,2022,0,Monday,0,Summer,8,7
7,26,2022,0,Tuesday,0,Summer,9,1
7,27,2022,0,Wednesday,0,Summer,11,1
7,28,2022,0,Thursday,0,Summer,12,4
7,29,2022,0,Friday,0,Summer,12,3
7,30,2022,0,Saturday,0,Summer,6,4
7,31,2022,0,Sunday,0,Summer,10,6
8,1,2022,0,Monday,0,Summer,11,6
8,2,2022,0,Tuesday,0,Summer,8,7
8,3,2022,0,Wednesday,0,Summer,11,5
8,4,2022,0,Thursday,0,Summer,7,5
8,5,2022,0,Friday,0,Summer,12,2
8,6,2022,0,Saturday,0,Summer,8,4
8,7,2022,0,Sunday,0,Summer,10,3
8,8,2022,0,Monday,0,Summer,8,9
8,9,2022,0,Tuesday,0,Summer,17,4
8,10,2022,0,Wednesday,0,Summer,13,3
8,11,2022,0,Thursday,0,Summer,16,4
8,12,2022,0,Friday,0,Summer,7,10
8,13,2022,0,Saturday,0,Summer,7,1
8,14,2022,0,Sunday,0,Summer,14,6
8,15,2022,0,Monday,0,Summer,12,6
8,16,2022,0,Tuesday,0,Summer,11,8
8,17,2022,0,Wednesday,0,Summer,11,7
8,18,2022,0,Thursday,0,Summer,7,4
8,19,2022,0,Friday,0,Summer,6,8
8,20,2022,0,Saturday,0,Summer,11,3
8,21,2022,0,Sunday,0,Summer,4,5
8,22,2022,0,Monday,0,Summer,9,9
8,23,2022,0,Tuesday,0,Summer,9,4
8,24,2022,0,Wednesday,0,Summer,11,9
8,25,2022,0,Thursday,0,Summer,5,4
8,26,2022,0,Friday,0,Summer,6,3
8,27,2022,0,Saturday,0,Summer,2,9
8,28,2022,0,Sunday,0,Summer,10,7
8,29,2022,0,Monday,0,Summer,6,5
8,30,2022,0,Tuesday,0,Summer,8,12
8,31,2022,0,Wednesday,0,Summer,12,5
9,1,2022,0,Thursday,1,Summer,17,4
9,2,2022,0,Friday,1,Summer,10,12
9,3,2022,0,Saturday,1,Summer,4,1
9,4,2022,0,Sunday,1,Summer,13,4
9,5,2022,0,Monday,1,Summer,9,2
9,6,2022,0,Tuesday,1,Summer,5,9
9,7,2022,0,Wednesday,1,Summer,17,5
9,8,2022,0,Thursday,1,Summer,11,5
9,9,2022,0,Friday,1,Summer,10,7
9,10,2022,0,Saturday,1,Summer,10,9
9,11,2022,0,Sunday,1,Summer,4,5
9,12,2022,0,Monday,1,Summer,8,7
9,13,2022,0,Tuesday,1,Summer,11,4
9,14,2022,0,Wednesday,1,Summer,16,9
9,15,2022,0,Thursday,1,Summer,16,8
9,16,2022,0,Friday,1,Summer,12,7
9,17,2022,0,Saturday,1,Summer,9,5
9,18,2022,0,Sunday,1,Summer,16,2
9,19,2022,0,Monday,1,Summer,13,10
9,20,2022,0,Tuesday,1,Summer,23,10
9,21,2022,0,Wednesday,1,Summer,17,11
9,22,2022,0,Thursday,1,Summer,12,10
9,23,2022,0,Friday,1,Summer,8,4
9,24,2022,0,Saturday,1,Fall,10,4
9,25,2022,0,Sunday,1,Fall,10,6
9,26,2022,0,Monday,1,Fall,6,16
9,27,2022,0,Tuesday,1,Fall,19,8
9,28,2022,0,Wednesday,1,Fall,21,0
